ID,CHT,CHS,ENG,JPN,RUS,KOR,FRA,SPA,DEU
909069_S,Icon/Images09_Activity/Activity_StoreBtn_Skin066_02_TW,Icon/Images09_Activity/Activity_StoreBtn_Skin066_02_CN,Icon/Images09_Activity/Activity_StoreBtn_Skin066_02_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin066_02_JP,Icon/Images09_Activity/Activity_StoreBtn_Skin066_02_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin066_02_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin066_02_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin066_02_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin066_02_EN
909070_S,Icon/Images09_Activity/Activity_StoreBtn_Skin068_TW,Icon/Images09_Activity/Activity_StoreBtn_Skin068_CN,Icon/Images09_Activity/Activity_StoreBtn_Skin068_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin068_JP,Icon/Images09_Activity/Activity_StoreBtn_Skin068_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin068_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin068_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin068_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin068_EN
909071_S,Icon/Images09_Activity/Activity_StoreBtn_Skin069_TW,Icon/Images09_Activity/Activity_StoreBtn_Skin069_CN,Icon/Images09_Activity/Activity_StoreBtn_Skin069_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin069_JP,Icon/Images09_Activity/Activity_StoreBtn_Skin069_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin069_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin069_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin069_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin069_EN
909072_S,Icon/Images09_Activity/Activity_StoreBtn_ELV_01_TW,Icon/Images09_Activity/Activity_StoreBtn_ELV_01_CN,Icon/Images09_Activity/Activity_StoreBtn_ELV_01_EN,Icon/Images09_Activity/Activity_StoreBtn_ELV_01_JP,Icon/Images09_Activity/Activity_StoreBtn_ELV_01_EN,Icon/Images09_Activity/Activity_StoreBtn_ELV_01_EN,Icon/Images09_Activity/Activity_StoreBtn_ELV_01_EN,Icon/Images09_Activity/Activity_StoreBtn_ELV_01_EN,Icon/Images09_Activity/Activity_StoreBtn_ELV_01_EN
909073_S,Icon/Images09_Activity/Activity_StoreBtn_Skin071_TW,Icon/Images09_Activity/Activity_StoreBtn_Skin071_CN,Icon/Images09_Activity/Activity_StoreBtn_Skin071_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin071_JP,Icon/Images09_Activity/Activity_StoreBtn_Skin071_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin071_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin071_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin071_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin071_EN
909074_S,Icon/Images09_Activity/Activity_StoreBtn_Water_Festival_01_TW,Icon/Images09_Activity/Activity_StoreBtn_Water_Festival_01_CN,Icon/Images09_Activity/Activity_StoreBtn_Water_Festival_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Water_Festival_01_JP,Icon/Images09_Activity/Activity_StoreBtn_Water_Festival_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Water_Festival_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Water_Festival_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Water_Festival_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Water_Festival_01_EN
909075_S,Icon/Images09_Activity/Activity_StoreBtn_GW_Damage_Girl_TW,Icon/Images09_Activity/Activity_StoreBtn_GW_Damage_Girl_CN,Icon/Images09_Activity/Activity_StoreBtn_GW_Damage_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Damage_Girl_JP,Icon/Images09_Activity/Activity_StoreBtn_GW_Damage_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Damage_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Damage_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Damage_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Damage_Girl_EN
909076_S,Icon/Images09_Activity/Activity_StoreBtn_GW_Tank_Girl_TW,Icon/Images09_Activity/Activity_StoreBtn_GW_Tank_Girl_CN,Icon/Images09_Activity/Activity_StoreBtn_GW_Tank_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Tank_Girl_JP,Icon/Images09_Activity/Activity_StoreBtn_GW_Tank_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Tank_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Tank_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Tank_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Tank_Girl_EN
909077_S,Icon/Images09_Activity/Activity_StoreBtn_GW_Support_Girl_TW,Icon/Images09_Activity/Activity_StoreBtn_GW_Support_Girl_CN,Icon/Images09_Activity/Activity_StoreBtn_GW_Support_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Support_Girl_JP,Icon/Images09_Activity/Activity_StoreBtn_GW_Support_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Support_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Support_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Support_Girl_EN,Icon/Images09_Activity/Activity_StoreBtn_GW_Support_Girl_EN
909078_S,Icon/Images09_Activity/Activity_StoreBtn_ELV_GW_01_TW,Icon/Images09_Activity/Activity_StoreBtn_ELV_GW_01_CN,Icon/Images09_Activity/Activity_StoreBtn_ELV_GW_01_EN,Icon/Images09_Activity/Activity_StoreBtn_ELV_GW_01_JP,Icon/Images09_Activity/Activity_StoreBtn_ELV_GW_01_EN,Icon/Images09_Activity/Activity_StoreBtn_ELV_GW_01_EN,Icon/Images09_Activity/Activity_StoreBtn_ELV_GW_01_EN,Icon/Images09_Activity/Activity_StoreBtn_ELV_GW_01_EN,Icon/Images09_Activity/Activity_StoreBtn_ELV_GW_01_EN
909079_S,Icon/Images09_Activity/Activity_StoreBtn_Girl_Featured_01_TW,Icon/Images09_Activity/Activity_StoreBtn_Girl_Featured_01_CN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Featured_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Featured_01_JP,Icon/Images09_Activity/Activity_StoreBtn_Girl_Featured_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Featured_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Featured_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Featured_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Featured_01_EN
909080_S,Icon/Images09_Activity/Activity_StoreBtn_Girl_Guild_01_TW,Icon/Images09_Activity/Activity_StoreBtn_Girl_Guild_01_CN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Guild_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Guild_01_JP,Icon/Images09_Activity/Activity_StoreBtn_Girl_Guild_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Guild_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Guild_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Guild_01_EN,Icon/Images09_Activity/Activity_StoreBtn_Girl_Guild_01_EN
909081_S,Icon/Images09_Activity/Activity_StoreBtn_Skin072_TW,Icon/Images09_Activity/Activity_StoreBtn_Skin072_CN,Icon/Images09_Activity/Activity_StoreBtn_Skin072_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin072_JP,Icon/Images09_Activity/Activity_StoreBtn_Skin072_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin072_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin072_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin072_EN,Icon/Images09_Activity/Activity_StoreBtn_Skin072_EN
Gift001,Icon/Images09_Activity/Activity_GiftImg_003_TW,Icon/Images09_Activity/Activity_GiftImg_003_CN,Icon/Images09_Activity/Activity_GiftImg_003_EN,Icon/Images09_Activity/Activity_GiftImg_003_JP,Icon/Images09_Activity/Activity_GiftImg_003_EN,Icon/Images09_Activity/Activity_GiftImg_003_EN,Icon/Images09_Activity/Activity_GiftImg_003_EN,Icon/Images09_Activity/Activity_GiftImg_003_EN,Icon/Images09_Activity/Activity_GiftImg_003_EN
Gift002,Icon/Images09_Activity/Activity_GiftImg_004_TW,Icon/Images09_Activity/Activity_GiftImg_004_CN,Icon/Images09_Activity/Activity_GiftImg_004_EN,Icon/Images09_Activity/Activity_GiftImg_004_JP,Icon/Images09_Activity/Activity_GiftImg_004_EN,Icon/Images09_Activity/Activity_GiftImg_004_EN,Icon/Images09_Activity/Activity_GiftImg_004_EN,Icon/Images09_Activity/Activity_GiftImg_004_EN,Icon/Images09_Activity/Activity_GiftImg_004_EN
Gift003,Icon/Images09_Activity/Activity_GiftImg_005_TW,Icon/Images09_Activity/Activity_GiftImg_005_CN,Icon/Images09_Activity/Activity_GiftImg_005_EN,Icon/Images09_Activity/Activity_GiftImg_005_JP,Icon/Images09_Activity/Activity_GiftImg_005_EN,Icon/Images09_Activity/Activity_GiftImg_005_EN,Icon/Images09_Activity/Activity_GiftImg_005_EN,Icon/Images09_Activity/Activity_GiftImg_005_EN,Icon/Images09_Activity/Activity_GiftImg_005_EN
Gift004,Icon/Images09_Activity/Activity_GiftImg_006_TW,Icon/Images09_Activity/Activity_GiftImg_006_CN,Icon/Images09_Activity/Activity_GiftImg_006_EN,Icon/Images09_Activity/Activity_GiftImg_006_JP,Icon/Images09_Activity/Activity_GiftImg_006_EN,Icon/Images09_Activity/Activity_GiftImg_006_EN,Icon/Images09_Activity/Activity_GiftImg_006_EN,Icon/Images09_Activity/Activity_GiftImg_006_EN,Icon/Images09_Activity/Activity_GiftImg_006_EN
Gift005,Icon/Images09_Activity/Activity_GiftImg_007_TW,Icon/Images09_Activity/Activity_GiftImg_007_CN,Icon/Images09_Activity/Activity_GiftImg_007_EN,Icon/Images09_Activity/Activity_GiftImg_007_JP,Icon/Images09_Activity/Activity_GiftImg_007_EN,Icon/Images09_Activity/Activity_GiftImg_007_EN,Icon/Images09_Activity/Activity_GiftImg_007_EN,Icon/Images09_Activity/Activity_GiftImg_007_EN,Icon/Images09_Activity/Activity_GiftImg_007_EN
Gift006,Icon/Images09_Activity/Activity_GiftImg_002_TW,Icon/Images09_Activity/Activity_GiftImg_002_CN,Icon/Images09_Activity/Activity_GiftImg_002_EN,Icon/Images09_Activity/Activity_GiftImg_002_JP,Icon/Images09_Activity/Activity_GiftImg_002_EN,Icon/Images09_Activity/Activity_GiftImg_002_EN,Icon/Images09_Activity/Activity_GiftImg_002_EN,Icon/Images09_Activity/Activity_GiftImg_002_EN,Icon/Images09_Activity/Activity_GiftImg_002_EN
Gift007,Icon/Images09_Activity/Activity_GiftImg_008_TW,Icon/Images09_Activity/Activity_GiftImg_008_CN,Icon/Images09_Activity/Activity_GiftImg_008_EN,Icon/Images09_Activity/Activity_GiftImg_008_JP,Icon/Images09_Activity/Activity_GiftImg_008_EN,Icon/Images09_Activity/Activity_GiftImg_008_EN,Icon/Images09_Activity/Activity_GiftImg_008_EN,Icon/Images09_Activity/Activity_GiftImg_008_EN,Icon/Images09_Activity/Activity_GiftImg_008_EN
Gift008,Icon/Images09_Activity/Activity_GiftImg_009_TW,Icon/Images09_Activity/Activity_GiftImg_009_CN,Icon/Images09_Activity/Activity_GiftImg_009_EN,Icon/Images09_Activity/Activity_GiftImg_009_JP,Icon/Images09_Activity/Activity_GiftImg_009_EN,Icon/Images09_Activity/Activity_GiftImg_009_EN,Icon/Images09_Activity/Activity_GiftImg_009_EN,Icon/Images09_Activity/Activity_GiftImg_009_EN,Icon/Images09_Activity/Activity_GiftImg_009_EN
Gift009,Icon/Images09_Activity/Activity_GiftImg_020_TW,Icon/Images09_Activity/Activity_GiftImg_020_CN,Icon/Images09_Activity/Activity_GiftImg_020_EN,Icon/Images09_Activity/Activity_GiftImg_020_JP,Icon/Images09_Activity/Activity_GiftImg_020_EN,Icon/Images09_Activity/Activity_GiftImg_020_EN,Icon/Images09_Activity/Activity_GiftImg_020_EN,Icon/Images09_Activity/Activity_GiftImg_020_EN,Icon/Images09_Activity/Activity_GiftImg_020_EN
Gift010,Icon/Images09_Activity/Activity_GiftImg_010_TW,Icon/Images09_Activity/Activity_GiftImg_010_CN,Icon/Images09_Activity/Activity_GiftImg_010_EN,Icon/Images09_Activity/Activity_GiftImg_010_JP,Icon/Images09_Activity/Activity_GiftImg_010_EN,Icon/Images09_Activity/Activity_GiftImg_010_EN,Icon/Images09_Activity/Activity_GiftImg_010_EN,Icon/Images09_Activity/Activity_GiftImg_010_EN,Icon/Images09_Activity/Activity_GiftImg_010_EN
Gift011,Icon/Images09_Activity/Activity_GiftImg_011_TW,Icon/Images09_Activity/Activity_GiftImg_011_CN,Icon/Images09_Activity/Activity_GiftImg_011_EN,Icon/Images09_Activity/Activity_GiftImg_011_JP,Icon/Images09_Activity/Activity_GiftImg_011_EN,Icon/Images09_Activity/Activity_GiftImg_011_EN,Icon/Images09_Activity/Activity_GiftImg_011_EN,Icon/Images09_Activity/Activity_GiftImg_011_EN,Icon/Images09_Activity/Activity_GiftImg_011_EN
Gift012,Icon/Images09_Activity/Activity_GiftImg_012_TW,Icon/Images09_Activity/Activity_GiftImg_012_CN,Icon/Images09_Activity/Activity_GiftImg_012_EN,Icon/Images09_Activity/Activity_GiftImg_012_JP,Icon/Images09_Activity/Activity_GiftImg_012_EN,Icon/Images09_Activity/Activity_GiftImg_012_EN,Icon/Images09_Activity/Activity_GiftImg_012_EN,Icon/Images09_Activity/Activity_GiftImg_012_EN,Icon/Images09_Activity/Activity_GiftImg_012_EN
Gift013,Icon/Images09_Activity/Activity_GiftImg_015_TW,Icon/Images09_Activity/Activity_GiftImg_015_CN,Icon/Images09_Activity/Activity_GiftImg_015_EN,Icon/Images09_Activity/Activity_GiftImg_015_JP,Icon/Images09_Activity/Activity_GiftImg_015_EN,Icon/Images09_Activity/Activity_GiftImg_015_EN,Icon/Images09_Activity/Activity_GiftImg_015_EN,Icon/Images09_Activity/Activity_GiftImg_015_EN,Icon/Images09_Activity/Activity_GiftImg_015_EN
Gift014,Icon/Images09_Activity/Activity_GiftImg_016_TW,Icon/Images09_Activity/Activity_GiftImg_016_CN,Icon/Images09_Activity/Activity_GiftImg_016_EN,Icon/Images09_Activity/Activity_GiftImg_016_JP,Icon/Images09_Activity/Activity_GiftImg_016_EN,Icon/Images09_Activity/Activity_GiftImg_016_EN,Icon/Images09_Activity/Activity_GiftImg_016_EN,Icon/Images09_Activity/Activity_GiftImg_016_EN,Icon/Images09_Activity/Activity_GiftImg_016_EN
Gift015,Icon/Images09_Activity/Activity_GiftImg_013_TW,Icon/Images09_Activity/Activity_GiftImg_013_CN,Icon/Images09_Activity/Activity_GiftImg_013_EN,Icon/Images09_Activity/Activity_GiftImg_013_JP,Icon/Images09_Activity/Activity_GiftImg_013_EN,Icon/Images09_Activity/Activity_GiftImg_013_EN,Icon/Images09_Activity/Activity_GiftImg_013_EN,Icon/Images09_Activity/Activity_GiftImg_013_EN,Icon/Images09_Activity/Activity_GiftImg_013_EN
Gift016,Icon/Images09_Activity/Activity_GiftImg_014_TW,Icon/Images09_Activity/Activity_GiftImg_014_CN,Icon/Images09_Activity/Activity_GiftImg_014_EN,Icon/Images09_Activity/Activity_GiftImg_014_JP,Icon/Images09_Activity/Activity_GiftImg_014_EN,Icon/Images09_Activity/Activity_GiftImg_014_EN,Icon/Images09_Activity/Activity_GiftImg_014_EN,Icon/Images09_Activity/Activity_GiftImg_014_EN,Icon/Images09_Activity/Activity_GiftImg_014_EN
Gift017,Icon/Images09_Activity/Activity_GiftImg_017_TW,Icon/Images09_Activity/Activity_GiftImg_017_CN,Icon/Images09_Activity/Activity_GiftImg_017_EN,Icon/Images09_Activity/Activity_GiftImg_017_JP,Icon/Images09_Activity/Activity_GiftImg_017_EN,Icon/Images09_Activity/Activity_GiftImg_017_EN,Icon/Images09_Activity/Activity_GiftImg_017_EN,Icon/Images09_Activity/Activity_GiftImg_017_EN,Icon/Images09_Activity/Activity_GiftImg_017_EN
Gift018,Icon/Images09_Activity/Activity_GiftImg_018_TW,Icon/Images09_Activity/Activity_GiftImg_018_CN,Icon/Images09_Activity/Activity_GiftImg_018_EN,Icon/Images09_Activity/Activity_GiftImg_018_JP,Icon/Images09_Activity/Activity_GiftImg_018_EN,Icon/Images09_Activity/Activity_GiftImg_018_EN,Icon/Images09_Activity/Activity_GiftImg_018_EN,Icon/Images09_Activity/Activity_GiftImg_018_EN,Icon/Images09_Activity/Activity_GiftImg_018_EN
Gift019,Icon/Images09_Activity/Activity_GiftImg_019_TW,Icon/Images09_Activity/Activity_GiftImg_019_CN,Icon/Images09_Activity/Activity_GiftImg_019_EN,Icon/Images09_Activity/Activity_GiftImg_019_JP,Icon/Images09_Activity/Activity_GiftImg_019_EN,Icon/Images09_Activity/Activity_GiftImg_019_EN,Icon/Images09_Activity/Activity_GiftImg_019_EN,Icon/Images09_Activity/Activity_GiftImg_019_EN,Icon/Images09_Activity/Activity_GiftImg_019_EN
Gift020,Icon/Images09_Activity/Activity_GiftImg_021_TW,Icon/Images09_Activity/Activity_GiftImg_021_CN,Icon/Images09_Activity/Activity_GiftImg_021_EN,Icon/Images09_Activity/Activity_GiftImg_021_JP,Icon/Images09_Activity/Activity_GiftImg_021_EN,Icon/Images09_Activity/Activity_GiftImg_021_EN,Icon/Images09_Activity/Activity_GiftImg_021_EN,Icon/Images09_Activity/Activity_GiftImg_021_EN,Icon/Images09_Activity/Activity_GiftImg_021_EN
Gift021,Icon/Images09_Activity/Activity_GiftImg_022_TW,Icon/Images09_Activity/Activity_GiftImg_022_CN,Icon/Images09_Activity/Activity_GiftImg_022_EN,Icon/Images09_Activity/Activity_GiftImg_022_JP,Icon/Images09_Activity/Activity_GiftImg_022_EN,Icon/Images09_Activity/Activity_GiftImg_022_EN,Icon/Images09_Activity/Activity_GiftImg_022_EN,Icon/Images09_Activity/Activity_GiftImg_022_EN,Icon/Images09_Activity/Activity_GiftImg_022_EN
Gift022,Icon/Images09_Activity/Activity_GiftImg_023_TW,Icon/Images09_Activity/Activity_GiftImg_023_CN,Icon/Images09_Activity/Activity_GiftImg_023_EN,Icon/Images09_Activity/Activity_GiftImg_023_JP,Icon/Images09_Activity/Activity_GiftImg_023_EN,Icon/Images09_Activity/Activity_GiftImg_023_EN,Icon/Images09_Activity/Activity_GiftImg_023_EN,Icon/Images09_Activity/Activity_GiftImg_023_EN,Icon/Images09_Activity/Activity_GiftImg_023_EN
Gift023,Icon/Images09_Activity/Activity_GiftImg_024_TW,Icon/Images09_Activity/Activity_GiftImg_024_CN,Icon/Images09_Activity/Activity_GiftImg_024_EN,Icon/Images09_Activity/Activity_GiftImg_024_JP,Icon/Images09_Activity/Activity_GiftImg_024_EN,Icon/Images09_Activity/Activity_GiftImg_024_EN,Icon/Images09_Activity/Activity_GiftImg_024_EN,Icon/Images09_Activity/Activity_GiftImg_024_EN,Icon/Images09_Activity/Activity_GiftImg_024_EN
Gift024,Icon/Images09_Activity/Activity_GiftImg_049_TW,Icon/Images09_Activity/Activity_GiftImg_049_CN,Icon/Images09_Activity/Activity_GiftImg_049_EN,Icon/Images09_Activity/Activity_GiftImg_049_JP,Icon/Images09_Activity/Activity_GiftImg_049_EN,Icon/Images09_Activity/Activity_GiftImg_049_EN,Icon/Images09_Activity/Activity_GiftImg_049_EN,Icon/Images09_Activity/Activity_GiftImg_049_EN,Icon/Images09_Activity/Activity_GiftImg_049_EN
Gift025,Icon/Images09_Activity/Activity_GiftImg_048_TW,Icon/Images09_Activity/Activity_GiftImg_048_CN,Icon/Images09_Activity/Activity_GiftImg_048_EN,Icon/Images09_Activity/Activity_GiftImg_048_JP,Icon/Images09_Activity/Activity_GiftImg_048_EN,Icon/Images09_Activity/Activity_GiftImg_048_EN,Icon/Images09_Activity/Activity_GiftImg_048_EN,Icon/Images09_Activity/Activity_GiftImg_048_EN,Icon/Images09_Activity/Activity_GiftImg_048_EN
Gift026,Icon/Images09_Activity/Activity_GiftImg_030_TW,Icon/Images09_Activity/Activity_GiftImg_030_CN,Icon/Images09_Activity/Activity_GiftImg_030_EN,Icon/Images09_Activity/Activity_GiftImg_030_JP,Icon/Images09_Activity/Activity_GiftImg_030_EN,Icon/Images09_Activity/Activity_GiftImg_030_EN,Icon/Images09_Activity/Activity_GiftImg_030_EN,Icon/Images09_Activity/Activity_GiftImg_030_EN,Icon/Images09_Activity/Activity_GiftImg_030_EN
Gift027,Icon/Images09_Activity/Activity_GiftImg_032_TW,Icon/Images09_Activity/Activity_GiftImg_032_CN,Icon/Images09_Activity/Activity_GiftImg_032_EN,Icon/Images09_Activity/Activity_GiftImg_032_JP,Icon/Images09_Activity/Activity_GiftImg_032_EN,Icon/Images09_Activity/Activity_GiftImg_032_EN,Icon/Images09_Activity/Activity_GiftImg_032_EN,Icon/Images09_Activity/Activity_GiftImg_032_EN,Icon/Images09_Activity/Activity_GiftImg_032_EN
Gift028,Icon/Images09_Activity/Activity_GiftImg_028_TW,Icon/Images09_Activity/Activity_GiftImg_028_CN,Icon/Images09_Activity/Activity_GiftImg_028_EN,Icon/Images09_Activity/Activity_GiftImg_028_JP,Icon/Images09_Activity/Activity_GiftImg_028_EN,Icon/Images09_Activity/Activity_GiftImg_028_EN,Icon/Images09_Activity/Activity_GiftImg_028_EN,Icon/Images09_Activity/Activity_GiftImg_028_EN,Icon/Images09_Activity/Activity_GiftImg_028_EN
Gift029,Icon/Images09_Activity/Activity_GiftImg_029_TW,Icon/Images09_Activity/Activity_GiftImg_029_CN,Icon/Images09_Activity/Activity_GiftImg_029_EN,Icon/Images09_Activity/Activity_GiftImg_029_JP,Icon/Images09_Activity/Activity_GiftImg_029_EN,Icon/Images09_Activity/Activity_GiftImg_029_EN,Icon/Images09_Activity/Activity_GiftImg_029_EN,Icon/Images09_Activity/Activity_GiftImg_029_EN,Icon/Images09_Activity/Activity_GiftImg_029_EN
Gift030,Icon/Images09_Activity/Activity_GiftImg_031_TW,Icon/Images09_Activity/Activity_GiftImg_031_CN,Icon/Images09_Activity/Activity_GiftImg_031_EN,Icon/Images09_Activity/Activity_GiftImg_031_JP,Icon/Images09_Activity/Activity_GiftImg_031_EN,Icon/Images09_Activity/Activity_GiftImg_031_EN,Icon/Images09_Activity/Activity_GiftImg_031_EN,Icon/Images09_Activity/Activity_GiftImg_031_EN,Icon/Images09_Activity/Activity_GiftImg_031_EN
Gift031,Icon/Images09_Activity/Activity_GiftImg_033_TW,Icon/Images09_Activity/Activity_GiftImg_033_CN,Icon/Images09_Activity/Activity_GiftImg_033_EN,Icon/Images09_Activity/Activity_GiftImg_033_JP,Icon/Images09_Activity/Activity_GiftImg_033_EN,Icon/Images09_Activity/Activity_GiftImg_033_EN,Icon/Images09_Activity/Activity_GiftImg_033_EN,Icon/Images09_Activity/Activity_GiftImg_033_EN,Icon/Images09_Activity/Activity_GiftImg_033_EN
Gift032,Icon/Images09_Activity/Activity_GiftImg_027_TW,Icon/Images09_Activity/Activity_GiftImg_027_CN,Icon/Images09_Activity/Activity_GiftImg_027_EN,Icon/Images09_Activity/Activity_GiftImg_027_JP,Icon/Images09_Activity/Activity_GiftImg_027_EN,Icon/Images09_Activity/Activity_GiftImg_027_EN,Icon/Images09_Activity/Activity_GiftImg_027_EN,Icon/Images09_Activity/Activity_GiftImg_027_EN,Icon/Images09_Activity/Activity_GiftImg_027_EN
Gift033,Icon/Images09_Activity/Activity_GiftImg_034_TW,Icon/Images09_Activity/Activity_GiftImg_034_CN,Icon/Images09_Activity/Activity_GiftImg_034_EN,Icon/Images09_Activity/Activity_GiftImg_034_JP,Icon/Images09_Activity/Activity_GiftImg_034_EN,Icon/Images09_Activity/Activity_GiftImg_034_EN,Icon/Images09_Activity/Activity_GiftImg_034_EN,Icon/Images09_Activity/Activity_GiftImg_034_EN,Icon/Images09_Activity/Activity_GiftImg_034_EN
Gift034,Icon/Images09_Activity/Activity_GiftImg_035_TW,Icon/Images09_Activity/Activity_GiftImg_035_CN,Icon/Images09_Activity/Activity_GiftImg_035_EN,Icon/Images09_Activity/Activity_GiftImg_035_JP,Icon/Images09_Activity/Activity_GiftImg_035_EN,Icon/Images09_Activity/Activity_GiftImg_035_EN,Icon/Images09_Activity/Activity_GiftImg_035_EN,Icon/Images09_Activity/Activity_GiftImg_035_EN,Icon/Images09_Activity/Activity_GiftImg_035_EN
Gift035,Icon/Images09_Activity/Activity_GiftImg_036_TW,Icon/Images09_Activity/Activity_GiftImg_036_CN,Icon/Images09_Activity/Activity_GiftImg_036_EN,Icon/Images09_Activity/Activity_GiftImg_036_JP,Icon/Images09_Activity/Activity_GiftImg_036_EN,Icon/Images09_Activity/Activity_GiftImg_036_EN,Icon/Images09_Activity/Activity_GiftImg_036_EN,Icon/Images09_Activity/Activity_GiftImg_036_EN,Icon/Images09_Activity/Activity_GiftImg_036_EN
Gift036,Icon/Images09_Activity/Activity_GiftImg_037_TW,Icon/Images09_Activity/Activity_GiftImg_037_CN,Icon/Images09_Activity/Activity_GiftImg_037_EN,Icon/Images09_Activity/Activity_GiftImg_037_JP,Icon/Images09_Activity/Activity_GiftImg_037_EN,Icon/Images09_Activity/Activity_GiftImg_037_EN,Icon/Images09_Activity/Activity_GiftImg_037_EN,Icon/Images09_Activity/Activity_GiftImg_037_EN,Icon/Images09_Activity/Activity_GiftImg_037_EN
Gift037,Icon/Images09_Activity/Activity_GiftImg_041_TW,Icon/Images09_Activity/Activity_GiftImg_041_CN,Icon/Images09_Activity/Activity_GiftImg_041_EN,Icon/Images09_Activity/Activity_GiftImg_041_JP,Icon/Images09_Activity/Activity_GiftImg_041_EN,Icon/Images09_Activity/Activity_GiftImg_041_EN,Icon/Images09_Activity/Activity_GiftImg_041_EN,Icon/Images09_Activity/Activity_GiftImg_041_EN,Icon/Images09_Activity/Activity_GiftImg_041_EN
Gift038,Icon/Images09_Activity/Activity_GiftImg_043_TW,Icon/Images09_Activity/Activity_GiftImg_043_CN,Icon/Images09_Activity/Activity_GiftImg_043_EN,Icon/Images09_Activity/Activity_GiftImg_043_JP,Icon/Images09_Activity/Activity_GiftImg_043_EN,Icon/Images09_Activity/Activity_GiftImg_043_EN,Icon/Images09_Activity/Activity_GiftImg_043_EN,Icon/Images09_Activity/Activity_GiftImg_043_EN,Icon/Images09_Activity/Activity_GiftImg_043_EN
Gift039,Icon/Images09_Activity/Activity_GiftImg_039_TW,Icon/Images09_Activity/Activity_GiftImg_039_CN,Icon/Images09_Activity/Activity_GiftImg_039_EN,Icon/Images09_Activity/Activity_GiftImg_039_JP,Icon/Images09_Activity/Activity_GiftImg_039_EN,Icon/Images09_Activity/Activity_GiftImg_039_EN,Icon/Images09_Activity/Activity_GiftImg_039_EN,Icon/Images09_Activity/Activity_GiftImg_039_EN,Icon/Images09_Activity/Activity_GiftImg_039_EN
Gift040,Icon/Images09_Activity/Activity_GiftImg_040_TW,Icon/Images09_Activity/Activity_GiftImg_040_CN,Icon/Images09_Activity/Activity_GiftImg_040_EN,Icon/Images09_Activity/Activity_GiftImg_040_JP,Icon/Images09_Activity/Activity_GiftImg_040_EN,Icon/Images09_Activity/Activity_GiftImg_040_EN,Icon/Images09_Activity/Activity_GiftImg_040_EN,Icon/Images09_Activity/Activity_GiftImg_040_EN,Icon/Images09_Activity/Activity_GiftImg_040_EN
