SkinID,RoleID,SkinName,Color,MODEL_NAME,MODEL_NAME_Lobby,Icon3,VersionControl
2000130,20001,T_Skin_SkinName_2000130,3,Player/R18_P20_18,Player/R18_P20_18_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_18,363-56
2000131,20001,T_Skin_SkinName_2000131,3,Player/R18_P20_18_1,Player/R18_P20_18_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_18_X01,363-56
2100101,21001,T_Skin_SkinName_2100101,3,Player/R18_P21_02_2,Player/R18_P21_02_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_02_2,364-56
2100102,21001,T_Skin_SkinName_2100102,3,Player/R18_P21_21,Player/R18_P21_21_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_21,364-56
2100103,21001,T_Skin_SkinName_2100103,3,Player/R18_P21_21_1,Player/R18_P21_21_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_21_1,364-56
2100104,21001,T_Skin_SkinName_10026,3,Player/R18_P21_26,Player/R18_P21_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,364-425-56
2100105,21001,T_Skin_SkinName_10017,3,Player/R18_P21_17,Player/R18_P21_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,364-414-56
2100106,21001,T_Skin_SkinName_10025,3,Player/R18_P21_25,Player/R18_P21_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,364-423-56
2100107,21001,T_Skin_SkinName_10032,3,Player/R18_P21_34,Player/R18_P21_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,364-443-56
2100108,21001,T_Skin_SkinName_10021,3,Player/R18_P21_20,Player/R18_P21_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,364-413-56
2100109,21001,T_Skin_SkinName_10016,3,Player/R18_P21_15,Player/R18_P21_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,364-412-56
2100110,21001,T_Skin_SkinName_10022,3,Player/R18_P21_24,Player/R18_P21_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,364-419-56
2100111,21001,T_Skin_SkinName_10033,3,Player/R18_P21_33,Player/R18_P21_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,364-447-56
2100112,21001,T_Skin_SkinName_10034,3,Player/R18_P21_37,Player/R18_P21_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,364-449-56
2100113,21001,T_Skin_SkinName_10035,3,Player/R18_P21_40,Player/R18_P21_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,364-452-56
2100114,21001,T_Skin_SkinName_2100114,1,Player/R18_P21_00,Player/R18_P21_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,364-56
2100115,21001,T_Skin_SkinName_10036,3,Player/R18_P21_41,Player/R18_P21_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,364-454-56
2100116,21001,T_Skin_SkinName_10037,1,Player/R18_P21_05_2,Player/R18_P21_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,364-455-56
2100117,21001,T_Skin_SkinName_10038,3,Player/R18_P21_45,Player/R18_P21_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,364-459-56
2100118,21001,T_Skin_SkinName_10039,1,Player/R18_P21_24_X01,Player/R18_P21_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,364-461-56
2100119,21001,T_Skin_SkinName_10040,3,Player/R18_P21_43,Player/R18_P21_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,364-462-56
2100128,21001,T_Skin_SkinName_2100128,1,Player/R18_P21_29,Player/R18_P21_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,344-108-56
2100130,21001,T_Skin_SkinName_2100130,3,Player/R18_P21_06,Player/R18_P21_06_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_06,364-56
2100131,21001,T_Skin_SkinName_2100131,3,Player/R18_P21_06_1,Player/R18_P21_06_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_06_1,364-56
2200101,22001,T_Skin_SkinName_2200101,3,Player/R18_P22_44,Player/R18_P22_44_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_44,365-56
2200102,22001,T_Skin_SkinName_2200102,1,Player/R18_P22_00,Player/R18_P22_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,365-56
2200103,22001,T_Skin_SkinName_10037,1,Player/R18_P22_05_2,Player/R18_P22_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,365-455-56
2200104,22001,T_Skin_SkinName_10039,1,Player/R18_P22_24_X01,Player/R18_P22_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,365-461-56
2200105,22001,T_Skin_SkinName_2200105,3,Player/R18_P22_05,Player/R18_P22_05_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05,365-56
2200106,22001,T_Skin_SkinName_2200106,3,Player/R18_P22_05_1,Player/R18_P22_05_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_1,365-56
2200107,22001,T_Skin_SkinName_10026,3,Player/R18_P22_26,Player/R18_P22_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,365-425-56
2200108,22001,T_Skin_SkinName_10017,3,Player/R18_P22_17,Player/R18_P22_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,365-414-56
2200109,22001,T_Skin_SkinName_10025,3,Player/R18_P22_25,Player/R18_P22_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,365-423-56
2200110,22001,T_Skin_SkinName_10032,3,Player/R18_P22_34,Player/R18_P22_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,365-443-56
2200111,22001,T_Skin_SkinName_10021,3,Player/R18_P22_20,Player/R18_P22_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,365-413-56
2200112,22001,T_Skin_SkinName_10016,3,Player/R18_P22_15,Player/R18_P22_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,365-412-56
2200113,22001,T_Skin_SkinName_10022,3,Player/R18_P22_24,Player/R18_P22_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,365-419-56
2200114,22001,T_Skin_SkinName_10033,3,Player/R18_P22_33,Player/R18_P22_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,365-447-56
2200115,22001,T_Skin_SkinName_10034,3,Player/R18_P22_37,Player/R18_P22_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,365-449-56
2200116,22001,T_Skin_SkinName_10035,3,Player/R18_P22_40,Player/R18_P22_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,365-452-56
2200117,22001,T_Skin_SkinName_10036,3,Player/R18_P22_41,Player/R18_P22_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,365-454-56
2200118,22001,T_Skin_SkinName_10038,3,Player/R18_P22_45,Player/R18_P22_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,365-459-56
2200119,22001,T_Skin_SkinName_10040,3,Player/R18_P22_43,Player/R18_P22_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,365-462-56
2200130,22001,T_Skin_SkinName_2200130,1,Player/R18_P22_29,Player/R18_P22_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,346-108-56
2200131,22001,T_Skin_SkinName_2200131,3,Player/R18_P22_90,Player/R18_P22_90_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_90,365-56
2200132,22001,T_Skin_SkinName_2200132,3,Player/R18_P22_90_1,Player/R18_P22_90_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_90_1,365-56
9000101,90001,T_Skin_SkinName_20020,3,Player/R18_P90_23,Player/R18_P90_23_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_23,366-56
9000102,90001,T_Skin_SkinName_9000102,1,Player/R18_P90_00,Player/R18_P90_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,366-56
9000103,90001,T_Skin_SkinName_10037,1,Player/R18_P90_05_2,Player/R18_P90_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,366-455-56
9000104,90001,T_Skin_SkinName_10039,1,Player/R18_P90_24_X01,Player/R18_P90_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,366-461-56
9000105,90001,T_Skin_SkinName_9000105,3,Player/R18_P90_16,Player/R18_P90_16_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_16_X01,366-56
9000106,90001,T_Skin_SkinName_9000106,3,Player/R18_P90_16_X01,Player/R18_P90_16_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_16,366-56
9000107,90001,T_Skin_SkinName_10026,3,Player/R18_P90_26,Player/R18_P90_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,366-425-56
9000108,90001,T_Skin_SkinName_10017,3,Player/R18_P90_17,Player/R18_P90_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,366-414-56
9000109,90001,T_Skin_SkinName_10025,3,Player/R18_P90_25,Player/R18_P90_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,366-423-56
9000110,90001,T_Skin_SkinName_10032,3,Player/R18_P90_34,Player/R18_P90_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,366-443-56
9000111,90001,T_Skin_SkinName_10021,3,Player/R18_P90_20,Player/R18_P90_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,366-413-56
9000112,90001,T_Skin_SkinName_10016,3,Player/R18_P90_15,Player/R18_P90_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,366-412-56
9000113,90001,T_Skin_SkinName_10022,3,Player/R18_P90_24,Player/R18_P90_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,366-419-56
9000114,90001,T_Skin_SkinName_10033,3,Player/R18_P90_33,Player/R18_P90_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,366-447-56
9000115,90001,T_Skin_SkinName_10034,3,Player/R18_P90_37,Player/R18_P90_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,366-449-56
9000116,90001,T_Skin_SkinName_10035,3,Player/R18_P90_40,Player/R18_P90_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,366-452-56
9000117,90001,T_Skin_SkinName_10036,3,Player/R18_P90_41,Player/R18_P90_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,366-454-56
9000118,90001,T_Skin_SkinName_10038,3,Player/R18_P90_45,Player/R18_P90_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,366-459-56
9000119,90001,T_Skin_SkinName_10040,3,Player/R18_P90_43,Player/R18_P90_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,366-462-56
9000130,90001,T_Skin_SkinName_9000130,3,Player/R18_P90_29,Player/R18_P90_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,348-108-56
9000131,90001,T_Skin_SkinName_9000131,1,Player/R18_P90_12_2,Player/R18_P90_12_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_12_2,366-56
9000132,90001,T_Skin_SkinName_9000132,3,Player/R18_P90_12,Player/R18_P90_12_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_12,366-56
9000133,90001,T_Skin_SkinName_9000133,3,Player/R18_P90_12_1,Player/R18_P90_12_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_12_1,366-56
91001001,91001,T_Skin_SkinName_91001001,3,Player/R18_P91_42,Player/R18_P91_42_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_42,367-56
91001002,91001,T_Skin_SkinName_91001002,1,Player/R18_P91_00,Player/R18_P91_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,367-56
91001003,91001,T_Skin_SkinName_10037,1,Player/R18_P91_05_2,Player/R18_P91_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,367-455-56
91001004,91001,T_Skin_SkinName_10039,1,Player/R18_P91_24_X01,Player/R18_P91_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,367-461-56
91001005,91001,T_Skin_SkinName_91001005,3,Player/R18_P91_08,Player/R18_P91_08_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_08,367-56
91001006,91001,T_Skin_SkinName_91001006,3,Player/R18_P91_08_1,Player/R18_P91_08_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_08_1,367-56
91001007,91001,T_Skin_SkinName_10026,3,Player/R18_P91_26,Player/R18_P91_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,367-425-56
91001008,91001,T_Skin_SkinName_10017,3,Player/R18_P91_17,Player/R18_P91_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,367-414-56
91001009,91001,T_Skin_SkinName_10025,3,Player/R18_P91_25,Player/R18_P91_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,367-423-56
91001010,91001,T_Skin_SkinName_10032,3,Player/R18_P91_34,Player/R18_P91_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,367-443-56
91001011,91001,T_Skin_SkinName_10021,3,Player/R18_P91_20,Player/R18_P91_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,367-413-56
91001012,91001,T_Skin_SkinName_10016,3,Player/R18_P91_15,Player/R18_P91_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,367-412-56
91001013,91001,T_Skin_SkinName_10022,3,Player/R18_P91_24,Player/R18_P91_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,367-419-56
91001014,91001,T_Skin_SkinName_10033,3,Player/R18_P91_33,Player/R18_P91_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,367-447-56
91001015,91001,T_Skin_SkinName_10034,3,Player/R18_P91_37,Player/R18_P91_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,367-449-56
91001016,91001,T_Skin_SkinName_10035,3,Player/R18_P91_40,Player/R18_P91_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,367-452-56
91001017,91001,T_Skin_SkinName_10036,3,Player/R18_P91_41,Player/R18_P91_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,367-454-56
91001018,91001,T_Skin_SkinName_10038,3,Player/R18_P91_45,Player/R18_P91_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,367-459-56
91001019,91001,T_Skin_SkinName_10040,3,Player/R18_P91_43,Player/R18_P91_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,367-462-56
91001031,91001,T_Skin_SkinName_91001031,1,Player/R18_P91_29,Player/R18_P91_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,501-108-56
91001032,91001,T_Skin_SkinName_91001032,3,Player/R18_P91_18,Player/R18_P91_18_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_18,367-56
91001033,91001,T_Skin_SkinName_91001033,3,Player/R18_P91_18_1,Player/R18_P91_18_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_18_X01,367-56
2300101,23001,T_Skin_SkinName_2300101,3,Player/R18_P23_36,Player/R18_P23_36_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_36,368-56
2300102,23001,T_Skin_SkinName_2300102,1,Player/R18_P23_00,Player/R18_P23_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,368-56
2300103,23001,T_Skin_SkinName_10037,1,Player/R18_P23_05_2,Player/R18_P23_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,368-455-56
2300104,23001,T_Skin_SkinName_10039,1,Player/R18_P23_24_X01,Player/R18_P23_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,368-461-56
2300105,23001,T_Skin_SkinName_2300105,3,Player/R18_P23_04,Player/R18_P23_04_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_04,368-56
2300106,23001,T_Skin_SkinName_2300106,3,Player/R18_P23_04_1,Player/R18_P23_04_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_04_1,368-56
2300107,23001,T_Skin_SkinName_10026,3,Player/R18_P23_26,Player/R18_P23_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,368-425-56
2300108,23001,T_Skin_SkinName_10017,3,Player/R18_P23_17,Player/R18_P23_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,368-414-56
2300109,23001,T_Skin_SkinName_10025,3,Player/R18_P23_25,Player/R18_P23_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,368-423-56
2300110,23001,T_Skin_SkinName_10032,3,Player/R18_P23_34,Player/R18_P23_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,368-443-56
2300111,23001,T_Skin_SkinName_10021,3,Player/R18_P23_20,Player/R18_P23_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,368-413-56
2300112,23001,T_Skin_SkinName_10016,3,Player/R18_P23_15,Player/R18_P23_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,368-412-56
2300113,23001,T_Skin_SkinName_10022,3,Player/R18_P23_24,Player/R18_P23_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,368-419-56
2300114,23001,T_Skin_SkinName_10033,3,Player/R18_P23_33,Player/R18_P23_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,368-447-56
2300115,23001,T_Skin_SkinName_10034,3,Player/R18_P23_37,Player/R18_P23_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,368-449-56
2300116,23001,T_Skin_SkinName_10035,3,Player/R18_P23_40,Player/R18_P23_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,368-452-56
2300117,23001,T_Skin_SkinName_10036,3,Player/R18_P23_41,Player/R18_P23_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,368-454-56
2300118,23001,T_Skin_SkinName_10038,3,Player/R18_P23_45,Player/R18_P23_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,368-459-56
2300119,23001,T_Skin_SkinName_10040,3,Player/R18_P23_43,Player/R18_P23_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,368-462-56
2300133,23001,T_Skin_SkinName_2300133,1,Player/R18_P23_29,Player/R18_P23_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,503-108-56
2300134,23001,T_Skin_SkinName_2300134,3,Player/R18_P23_21,Player/R18_P23_21_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_21,368-56
2300135,23001,T_Skin_SkinName_2300135,3,Player/R18_P23_21_1,Player/R18_P23_21_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_21_1,368-56
2400101,24001,T_Skin_SkinName_2400101,3,Player/R18_P24_35,Player/R18_P24_35_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_35,369-56
2400102,24001,T_Skin_SkinName_2400102,1,Player/R18_P24_00,Player/R18_P24_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,369-56
2400103,24001,T_Skin_SkinName_10037,1,Player/R18_P24_05_2,Player/R18_P24_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,369-455-56
2400104,24001,T_Skin_SkinName_10039,1,Player/R18_P24_24_X01,Player/R18_P24_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,369-461-56
2400105,24001,T_Skin_SkinName_2400105,3,Player/R18_P24_18,Player/R18_P24_18_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_18,369-56
2400106,24001,T_Skin_SkinName_2400106,3,Player/R18_P24_18_1,Player/R18_P24_18_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_18_X01,369-56
2400107,24001,T_Skin_SkinName_10026,3,Player/R18_P24_26,Player/R18_P24_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,369-425-56
2400108,24001,T_Skin_SkinName_10017,3,Player/R18_P24_17,Player/R18_P24_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,369-414-56
2400109,24001,T_Skin_SkinName_10025,3,Player/R18_P24_25,Player/R18_P24_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,369-423-56
2400110,24001,T_Skin_SkinName_10032,3,Player/R18_P24_34,Player/R18_P24_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,369-443-56
2400111,24001,T_Skin_SkinName_10021,3,Player/R18_P24_20,Player/R18_P24_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,369-413-56
2400112,24001,T_Skin_SkinName_10016,3,Player/R18_P24_15,Player/R18_P24_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,369-412-56
2400113,24001,T_Skin_SkinName_10022,3,Player/R18_P24_24,Player/R18_P24_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,369-419-56
2400114,24001,T_Skin_SkinName_10033,3,Player/R18_P24_33,Player/R18_P24_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,369-447-56
2400115,24001,T_Skin_SkinName_10034,3,Player/R18_P24_37,Player/R18_P24_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,369-449-56
2400116,24001,T_Skin_SkinName_10035,3,Player/R18_P24_40,Player/R18_P24_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,369-452-56
2400117,24001,T_Skin_SkinName_10036,3,Player/R18_P24_41,Player/R18_P24_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,369-454-56
2400118,24001,T_Skin_SkinName_10038,3,Player/R18_P24_45,Player/R18_P24_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,369-459-56
2400119,24001,T_Skin_SkinName_10040,3,Player/R18_P24_43,Player/R18_P24_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,369-462-56
2400133,24001,T_Skin_SkinName_2400133,1,Player/R18_P24_29,Player/R18_P24_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,505-108-56
2400134,24001,T_Skin_SkinName_2400134,3,Player/R18_P24_22,Player/R18_P24_22_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_22,369-56
2400135,24001,T_Skin_SkinName_2400135,3,Player/R18_P24_22_X01,Player/R18_P24_22_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_22_X01,369-56
2500101,25001,T_Skin_SkinName_2500101,3,Player/R18_P25_42,Player/R18_P25_42_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_42,370-56
2500102,25001,T_Skin_SkinName_2500102,1,Player/R18_P25_00,Player/R18_P25_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,370-56
2500103,25001,T_Skin_SkinName_10037,1,Player/R18_P25_05_2,Player/R18_P25_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,370-455-56
2500104,25001,T_Skin_SkinName_10039,1,Player/R18_P25_24_X01,Player/R18_P25_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,370-461-56
2500105,25001,T_Skin_SkinName_2500105,3,Player/R18_P25_08,Player/R18_P25_08_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_08,370-56
2500106,25001,T_Skin_SkinName_2500106,3,Player/R18_P25_08_1,Player/R18_P25_08_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_08_1,370-56
2500107,25001,T_Skin_SkinName_10026,3,Player/R18_P25_26,Player/R18_P25_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,370-425-56
2500108,25001,T_Skin_SkinName_10017,3,Player/R18_P25_17,Player/R18_P25_17_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_17,370-414-56
2500109,25001,T_Skin_SkinName_10025,3,Player/R18_P25_25,Player/R18_P25_25_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_25,370-423-56
2500110,25001,T_Skin_SkinName_10032,3,Player/R18_P25_34,Player/R18_P25_34_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_34,370-443-56
2500111,25001,T_Skin_SkinName_10021,3,Player/R18_P25_20,Player/R18_P25_20_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_20,370-413-56
2500112,25001,T_Skin_SkinName_10016,3,Player/R18_P25_15,Player/R18_P25_15_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_15,370-412-56
2500113,25001,T_Skin_SkinName_10022,3,Player/R18_P25_24,Player/R18_P25_24_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24,370-419-56
2500114,25001,T_Skin_SkinName_10033,3,Player/R18_P25_33,Player/R18_P25_33_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_33,370-447-56
2500115,25001,T_Skin_SkinName_10034,3,Player/R18_P25_37,Player/R18_P25_37_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_37,370-449-56
2500116,25001,T_Skin_SkinName_10035,3,Player/R18_P25_40,Player/R18_P25_40_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_40,370-452-56
2500117,25001,T_Skin_SkinName_10036,3,Player/R18_P25_41,Player/R18_P25_41_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_41,370-454-56
2500118,25001,T_Skin_SkinName_10038,3,Player/R18_P25_45,Player/R18_P25_45_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_45,370-459-56
2500119,25001,T_Skin_SkinName_10040,3,Player/R18_P25_43,Player/R18_P25_43_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_43,370-462-56
2500135,25001,T_Skin_SkinName_2500135,1,Player/R18_P25_29,Player/R18_P25_29_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_29,507-108-56
2500136,25001,T_Skin_SkinName_2500136,3,Player/R18_P25_07_1,Player/R18_P25_07_1_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_07_1,370-56
2500137,25001,T_Skin_SkinName_2500137,3,Player/R18_P25_07,Player/R18_P25_07_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_07,370-56
2600101,26001,T_Skin_SkinName_2600101,3,Player/R18_P26_23,Player/R18_P26_23_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_23,371-56
2600102,26001,T_Skin_SkinName_2600102,1,Player/R18_P26_00,Player/R18_P26_00_Show,Icon/Icon06_SkinCard/Icon06_SkinCard_00,371-56
2600103,26001,T_Skin_SkinName_10037,1,Player/R18_P26_05_2,Player/R18_P26_05_2_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_05_2,371-455-56
2600104,26001,T_Skin_SkinName_10039,1,Player/R18_P26_24_X01,Player/R18_P26_24_X01_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_24_X01,371-461-56
2600105,26001,T_Skin_SkinName_2600105,3,Player/R18_P26_31,Player/R18_P26_31_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_31,371-56
2600106,26001,T_Skin_SkinName_2600106,3,Player/R18_P26_32,Player/R18_P26_32_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_32,371-56
2600107,26001,T_Skin_SkinName_10026,3,Player/R18_P26_26,Player/R18_P26_26_Lobby,Icon/Icon06_SkinCard/Icon06_SkinCard_26,371-425-56
