ID,TYPE,NAME,ICON,HeadIcon,ExcludeRole,Role,Color,RepeatChangeID,RepeatChangeCount,Value,DropTag,Info,Source,IsCountDrop,SortIndex,EnergyValue,ObtainWays,VersionControl
1600103,4,T_ITEM_NAME_1600103,Icon/Item/Skin/Icon_SkinIcon_12_1,Icon/Icon01_Head/Icon01_Head_S_P16,,,2,10,1000,1600103,16001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1600101,,1,,,1-2+201-3,359-56
1600104,4,T_ITEM_NAME_1600104,Icon/Item/Skin/Icon_SkinIcon_12_2,Icon/Icon01_Head/Icon01_Head_S_P16,,,2,10,1000,1600104,16001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1600101,,1,,,1-2+201-3,359-56
1600105,4,T_ITEM_NAME_1600105,Icon/Item/Skin/Icon_SkinIcon_26,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600105,WDSkin-SS_6-16001_SS-SS-SS_S6,T_ITEM_Info_1600101,,1,,,1-3,359-425-56
1600106,4,T_ITEM_NAME_1600106,Icon/Item/Skin/Icon_SkinIcon_17,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600106,16001_Skin-SS_1-Skin-SS-SS_S1,T_ITEM_Info_1600101,,1,,,1-3,359-414-56
1600107,4,T_ITEM_NAME_1600107,Icon/Item/Skin/Icon_SkinIcon_25,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600107,SS_5-16001_SS-SS-SS_S5,T_ITEM_Info_1600101,,1,,,1-3,359-423-56
1600108,4,T_ITEM_NAME_1600108,Icon/Item/Skin/Icon_SkinIcon_34,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600108,WDSkin-SS_7-16001_SS-SS-SS_S7,T_ITEM_Info_1600101,,1,,,1-3,359-443-56
1600109,4,T_ITEM_NAME_1600109,Icon/Item/Skin/Icon_SkinIcon_20,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600109,SS_2-16001_SS-SS-SS_S2,T_ITEM_Info_1600101,,1,,,1-3,359-413-56
1600110,4,T_ITEM_NAME_1600110,Icon/Item/Skin/Icon_SkinIcon_15,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600110,SS_3-16001_SS-SS-SS_S3,T_ITEM_Info_1600101,,1,,,1-3,359-412-56
1600111,4,T_ITEM_NAME_1600111,Icon/Item/Skin/Icon_SkinIcon_24,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600111,SS_4-16001_SS-SS-SS_S4,T_ITEM_Info_1600101,,1,,,1-3,359-419-56
1600112,4,T_ITEM_NAME_1600112,Icon/Item/Skin/Icon_SkinIcon_33,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600112,SS_8-16001_SS-SS-SS_S8,T_ITEM_Info_1600101,,1,,,1-3,359-447-56
1600113,4,T_ITEM_NAME_1600113,Icon/Item/Skin/Icon_SkinIcon_37,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600113,SS_9-16001_SS-SS-SS_S9,T_ITEM_Info_1600101,,1,,,1-3,359-449-56
1600114,4,T_ITEM_NAME_1600114,Icon/Item/Skin/Icon_SkinIcon_40,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600114,SS_10-16001_SS-SS-SS_S10,T_ITEM_Info_1600101,,1,,,1-3,359-452-56
1600115,4,T_ITEM_NAME_1600115,Icon/Item/Skin/Icon_SkinIcon_00,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,,,1600115,,T_ITEM_Info_1600115,,1,,,15,332-56
1600116,4,T_ITEM_NAME_1600116,Icon/Item/Skin/Icon_SkinIcon_41,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600116,SS_11-16001_SS-SS-SS_S11,T_ITEM_Info_1600101,,1,,,1-3,359-454-56
1600117,4,T_ITEM_NAME_1600117,Icon/Item/Skin/Icon_SkinIcon_05_2,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600117,1st_Skin-2nd_Gift,T_ITEM_Info_1600115,,1,,,1-3,359-455-56
1600118,4,T_ITEM_NAME_1600118,Icon/Item/Skin/Icon_SkinIcon_45,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600118,SS_12-16001_SS-SS-SS_S12,T_ITEM_Info_1600101,,1,,,1-3,359-459-56
1600119,4,T_ITEM_NAME_1600119,Icon/Item/Skin/Icon_SkinIcon_24_X01,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600119,ChinaGold_Skin,T_ITEM_Info_1600115,,1,,,1-3,359-461-56
1600120,4,T_ITEM_NAME_1600120,Icon/Item/Skin/Icon_SkinIcon_43,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,10,3000,1600120,SS_13-16001_SS-SS-SS_S13,T_ITEM_Info_1600101,,1,,,1-3,359-462-56
1600124,4,T_ITEM_NAME_1600124,Icon/Item/Skin/Icon_SkinIcon_29,Icon/Icon01_Head/Icon01_Head_S_P16,,,4,,,1600124,,T_ITEM_Info_1600115,,1,,,18,331-108-56
1600125,4,T_ITEM_NAME_1600125,Icon/Item/Skin/Icon_SkinIcon_07_1,Icon/Icon01_Head/Icon01_Head_S_P16,,,2,10,1000,1600125,16001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1600101,,1,,,1-2-3,359-468-56
1600126,4,T_ITEM_NAME_1600126,Icon/Item/Skin/Icon_SkinIcon_07,Icon/Icon01_Head/Icon01_Head_S_P16,,,2,10,1000,1600126,16001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1600101,,1,,,1-2-3,359-468-56
1700101,4,T_ITEM_NAME_1700101,Icon/Item/Skin/Icon_SkinIcon_02_2,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700101,Shine_Skin,T_ITEM_Info_1700101,,1,,,16,360-56
1700102,4,T_ITEM_NAME_1700102,Icon/Item/Skin/Icon_SkinIcon_28,Icon/Icon01_Head/Icon01_Head_S_P17,,,2,10,1000,1700102,17001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1700101,,1,,,1-2+201-3,360-56
1700103,4,T_ITEM_NAME_1700103,Icon/Item/Skin/Icon_SkinIcon_28_1,Icon/Icon01_Head/Icon01_Head_S_P17,,,2,10,1000,1700103,17001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1700101,,1,,,1-2+201-3,360-56
1700104,4,T_ITEM_NAME_1700104,Icon/Item/Skin/Icon_SkinIcon_26,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700104,WDSkin-SS_6-17001_SS-SS-SS_S6,T_ITEM_Info_1700101,,1,,,1-3,360-425-56
1700105,4,T_ITEM_NAME_1700105,Icon/Item/Skin/Icon_SkinIcon_17,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700105,17001_Skin-SS_1-Skin-SS-SS_S1,T_ITEM_Info_1700101,,1,,,1-3,360-414-56
1700106,4,T_ITEM_NAME_1700106,Icon/Item/Skin/Icon_SkinIcon_25,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700106,SS_5-17001_SS-SS-SS_S5,T_ITEM_Info_1700101,,1,,,1-3,360-423-56
1700107,4,T_ITEM_NAME_1700107,Icon/Item/Skin/Icon_SkinIcon_34,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700107,WDSkin-SS_7-17001_SS-SS-SS_S7,T_ITEM_Info_1700101,,1,,,1-3,360-443-56
1700108,4,T_ITEM_NAME_1700108,Icon/Item/Skin/Icon_SkinIcon_20,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700108,SS_2-17001_SS-SS-SS_S2,T_ITEM_Info_1700101,,1,,,1-3,360-413-56
1700109,4,T_ITEM_NAME_1700109,Icon/Item/Skin/Icon_SkinIcon_15,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700109,SS_3-17001_SS-SS-SS_S3,T_ITEM_Info_1700101,,1,,,1-3,360-412-56
1700110,4,T_ITEM_NAME_1700110,Icon/Item/Skin/Icon_SkinIcon_24,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700110,SS_4-17001_SS-SS-SS_S4,T_ITEM_Info_1700101,,1,,,1-3,360-419-56
1700111,4,T_ITEM_NAME_1700111,Icon/Item/Skin/Icon_SkinIcon_33,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700111,SS_8-17001_SS-SS-SS_S8,T_ITEM_Info_1700101,,1,,,1-3,360-447-56
1700112,4,T_ITEM_NAME_1700112,Icon/Item/Skin/Icon_SkinIcon_37,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700112,SS_9-17001_SS-SS-SS_S9,T_ITEM_Info_1700101,,1,,,1-3,360-449-56
1700113,4,T_ITEM_NAME_1700113,Icon/Item/Skin/Icon_SkinIcon_40,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700113,SS_10-17001_SS-SS-SS_S10,T_ITEM_Info_1700101,,1,,,1-3,360-452-56
1700114,4,T_ITEM_NAME_1700114,Icon/Item/Skin/Icon_SkinIcon_00,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,,,1700114,,T_ITEM_Info_1700114,,1,,,15,335-56
1700115,4,T_ITEM_NAME_1700115,Icon/Item/Skin/Icon_SkinIcon_41,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700115,SS_11-17001_SS-SS-SS_S11,T_ITEM_Info_1700101,,1,,,1-3,360-454-56
1700116,4,T_ITEM_NAME_1700116,Icon/Item/Skin/Icon_SkinIcon_05_2,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700116,1st_Skin-2nd_Gift,T_ITEM_Info_1700114,,1,,,1-3,360-455-56
1700117,4,T_ITEM_NAME_1700117,Icon/Item/Skin/Icon_SkinIcon_45,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700117,SS_12-17001_SS-SS-SS_S12,T_ITEM_Info_1700101,,1,,,1-3,360-459-56
1700118,4,T_ITEM_NAME_1700118,Icon/Item/Skin/Icon_SkinIcon_24_X01,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700118,ChinaGold_Skin,T_ITEM_Info_1700114,,1,,,1-3,360-461-56
1700119,4,T_ITEM_NAME_1700119,Icon/Item/Skin/Icon_SkinIcon_43,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,10,3000,1700119,SS_13-17001_SS-SS-SS_S13,T_ITEM_Info_1700101,,1,,,1-3,360-462-56
1700124,4,T_ITEM_NAME_1700124,Icon/Item/Skin/Icon_SkinIcon_29,Icon/Icon01_Head/Icon01_Head_S_P17,,,4,,,1700124,,T_ITEM_Info_1700114,,1,,,18,334-108-56
1700126,4,T_ITEM_NAME_1700126,Icon/Item/Skin/Icon_SkinIcon_22,Icon/Icon01_Head/Icon01_Head_S_P17,,,2,10,1000,1700126,17001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1700101,,1,,,1-2+201-3,360-56
1700127,4,T_ITEM_NAME_1700127,Icon/Item/Skin/Icon_SkinIcon_22_X01,Icon/Icon01_Head/Icon01_Head_S_P17,,,2,10,1000,1700127,17001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1700101,,1,,,1-2+201-3,360-56
1800101,4,T_ITEM_NAME_1800101,Icon/Item/Skin/Icon_SkinIcon_36,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800101,Shine_Skin,T_ITEM_Info_1800101,,1,,,16,361-56
1800102,4,T_ITEM_NAME_1800102,Icon/Item/Skin/Icon_SkinIcon_22,Icon/Icon01_Head/Icon01_Head_S_P18,,,2,10,1000,1800102,18001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1800101,,1,,,1-2+201-3,361-56
1800103,4,T_ITEM_NAME_1800103,Icon/Item/Skin/Icon_SkinIcon_22_X01,Icon/Icon01_Head/Icon01_Head_S_P18,,,2,10,1000,1800103,18001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1800101,,1,,,1-2+201-3,361-56
1800104,4,T_ITEM_NAME_1800104,Icon/Item/Skin/Icon_SkinIcon_26,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800104,WDSkin-SS_6-18001_SS-SS-SS_S6,T_ITEM_Info_1800101,,1,,,1-3,361-425-56
1800105,4,T_ITEM_NAME_1800105,Icon/Item/Skin/Icon_SkinIcon_17,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800105,18001_Skin-SS_1-Skin-SS-SS_S1,T_ITEM_Info_1800101,,1,,,1-3,361-414-56
1800106,4,T_ITEM_NAME_1800106,Icon/Item/Skin/Icon_SkinIcon_25,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800106,SS_5-18001_SS-SS-SS_S5,T_ITEM_Info_1800101,,1,,,1-3,361-423-56
1800107,4,T_ITEM_NAME_1800107,Icon/Item/Skin/Icon_SkinIcon_34,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800107,WDSkin-SS_7-18001_SS-SS-SS_S7,T_ITEM_Info_1800101,,1,,,1-3,361-443-56
1800108,4,T_ITEM_NAME_1800108,Icon/Item/Skin/Icon_SkinIcon_20,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800108,SS_2-18001_SS-SS-SS_S2,T_ITEM_Info_1800101,,1,,,1-3,361-413-56
1800109,4,T_ITEM_NAME_1800109,Icon/Item/Skin/Icon_SkinIcon_15,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800109,SS_3-18001_SS-SS-SS_S3,T_ITEM_Info_1800101,,1,,,1-3,361-412-56
1800110,4,T_ITEM_NAME_1800110,Icon/Item/Skin/Icon_SkinIcon_24,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800110,SS_4-18001_SS-SS-SS_S4,T_ITEM_Info_1800101,,1,,,1-3,361-419-56
1800111,4,T_ITEM_NAME_1800111,Icon/Item/Skin/Icon_SkinIcon_33,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800111,SS_8-18001_SS-SS-SS_S8,T_ITEM_Info_1800101,,1,,,1-3,361-447-56
1800112,4,T_ITEM_NAME_1800112,Icon/Item/Skin/Icon_SkinIcon_37,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800112,SS_9-18001_SS-SS-SS_S9,T_ITEM_Info_1800101,,1,,,1-3,361-449-56
1800113,4,T_ITEM_NAME_1800113,Icon/Item/Skin/Icon_SkinIcon_40,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800113,SS_10-18001_SS-SS-SS_S10,T_ITEM_Info_1800101,,1,,,1-3,361-452-56
1800114,4,T_ITEM_NAME_1800114,Icon/Item/Skin/Icon_SkinIcon_00,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,,,1800114,,T_ITEM_Info_1800114,,1,,,15,337-56
1800115,4,T_ITEM_NAME_1800115,Icon/Item/Skin/Icon_SkinIcon_41,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800115,SS_11-18001_SS-SS-SS_S11,T_ITEM_Info_1800101,,1,,,1-3,361-454-56
1800116,4,T_ITEM_NAME_1800116,Icon/Item/Skin/Icon_SkinIcon_05_2,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800116,1st_Skin-2nd_Gift,T_ITEM_Info_1800114,,1,,,1-3,361-455-56
1800117,4,T_ITEM_NAME_1800117,Icon/Item/Skin/Icon_SkinIcon_45,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800117,SS_12-18001_SS-SS-SS_S12,T_ITEM_Info_1800101,,1,,,1-3,361-459-56
1800118,4,T_ITEM_NAME_1800118,Icon/Item/Skin/Icon_SkinIcon_24_X01,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800118,ChinaGold_Skin,T_ITEM_Info_1800114,,1,,,1-3,361-461-56
1800119,4,T_ITEM_NAME_1800119,Icon/Item/Skin/Icon_SkinIcon_43,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,10,3000,1800119,SS_13-18001_SS-SS-SS_S13,T_ITEM_Info_1800101,,1,,,1-3,361-462-56
1800125,4,T_ITEM_NAME_1800125,Icon/Item/Skin/Icon_SkinIcon_29,Icon/Icon01_Head/Icon01_Head_S_P18,,,4,,,1800125,,T_ITEM_Info_1800114,,1,,,18,338-108-56
1800127,4,T_ITEM_NAME_1800127,Icon/Item/Skin/Icon_SkinIcon_27,Icon/Icon01_Head/Icon01_Head_S_P18,,,2,10,1000,1800127,18001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1800101,,1,,,1-2+201-3,361-472-56
1800128,4,T_ITEM_NAME_1800128,Icon/Item/Skin/Icon_SkinIcon_27_X01,Icon/Icon01_Head/Icon01_Head_S_P18,,,2,10,1000,1800128,18001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1800101,,1,,,1-2+201-3,361-472-56
1900101,4,T_ITEM_NAME_1900101,Icon/Item/Skin/Icon_SkinIcon_42,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900101,Shine_Skin,T_ITEM_Info_1900101,,1,,,16,362-56
1900102,4,T_ITEM_NAME_1900102,Icon/Item/Skin/Icon_SkinIcon_04,Icon/Icon01_Head/Icon01_Head_S_P19,,,2,10,1000,1900102,19001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1900101,,1,,,1-2+201-3,362-56
1900103,4,T_ITEM_NAME_1900103,Icon/Item/Skin/Icon_SkinIcon_04_1,Icon/Icon01_Head/Icon01_Head_S_P19,,,2,10,1000,1900103,19001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1900101,,1,,,1-2+201-3,362-56
1900104,4,T_ITEM_NAME_1900104,Icon/Item/Skin/Icon_SkinIcon_26,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900104,WDSkin-SS_6-19001_SS-SS-SS_S6,T_ITEM_Info_1900101,,1,,,1-3,362-425-56
1900105,4,T_ITEM_NAME_1900105,Icon/Item/Skin/Icon_SkinIcon_17,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900105,19001_Skin-SS_1-Skin-SS-SS_S1,T_ITEM_Info_1900101,,1,,,1-3,362-414-56
1900106,4,T_ITEM_NAME_1900106,Icon/Item/Skin/Icon_SkinIcon_25,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900106,SS_5-19001_SS-SS-SS_S5,T_ITEM_Info_1900101,,1,,,1-3,362-423-56
1900107,4,T_ITEM_NAME_1900107,Icon/Item/Skin/Icon_SkinIcon_34,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900107,WDSkin-SS_7-19001_SS-SS-SS_S7,T_ITEM_Info_1900101,,1,,,1-3,362-443-56
1900108,4,T_ITEM_NAME_1900108,Icon/Item/Skin/Icon_SkinIcon_20,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900108,SS_2-19001_SS-SS-SS_S2,T_ITEM_Info_1900101,,1,,,1-3,362-413-56
1900109,4,T_ITEM_NAME_1900109,Icon/Item/Skin/Icon_SkinIcon_15,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900109,SS_3-19001_SS-SS-SS_S3,T_ITEM_Info_1900101,,1,,,1-3,362-412-56
1900110,4,T_ITEM_NAME_1900110,Icon/Item/Skin/Icon_SkinIcon_24,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900110,SS_4-19001_SS-SS-SS_S4,T_ITEM_Info_1900101,,1,,,1-3,362-419-56
1900111,4,T_ITEM_NAME_1900111,Icon/Item/Skin/Icon_SkinIcon_33,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900111,SS_8-19001_SS-SS-SS_S8,T_ITEM_Info_1900101,,1,,,1-3,362-447-56
1900112,4,T_ITEM_NAME_1900112,Icon/Item/Skin/Icon_SkinIcon_37,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900112,SS_9-19001_SS-SS-SS_S9,T_ITEM_Info_1900101,,1,,,1-3,362-449-56
1900113,4,T_ITEM_NAME_1900113,Icon/Item/Skin/Icon_SkinIcon_40,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900113,SS_10-19001_SS-SS-SS_S10,T_ITEM_Info_1900101,,1,,,1-3,362-452-56
1900114,4,T_ITEM_NAME_1900114,Icon/Item/Skin/Icon_SkinIcon_00,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,,,1900114,,T_ITEM_Info_1900114,,1,,,15,362-56
1900115,4,T_ITEM_NAME_1900115,Icon/Item/Skin/Icon_SkinIcon_41,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900115,SS_11-19001_SS-SS-SS_S11,T_ITEM_Info_1900101,,1,,,1-3,362-454-56
1900116,4,T_ITEM_NAME_1900116,Icon/Item/Skin/Icon_SkinIcon_05_2,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900116,1st_Skin-2nd_Gift,T_ITEM_Info_1900114,,1,,,1-3,362-455-56
1900117,4,T_ITEM_NAME_1900117,Icon/Item/Skin/Icon_SkinIcon_45,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900117,SS_12-19001_SS-SS-SS_S12,T_ITEM_Info_1900101,,1,,,1-3,362-459-56
1900118,4,T_ITEM_NAME_1900118,Icon/Item/Skin/Icon_SkinIcon_24_X01,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900118,ChinaGold_Skin,T_ITEM_Info_1900114,,1,,,1-3,362-461-56
1900119,4,T_ITEM_NAME_1900119,Icon/Item/Skin/Icon_SkinIcon_43,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,10,3000,1900119,SS_13-19001_SS-SS-SS_S13,T_ITEM_Info_1900101,,1,,,1-3,362-462-56
1900126,4,T_ITEM_NAME_1900126,Icon/Item/Skin/Icon_SkinIcon_29,Icon/Icon01_Head/Icon01_Head_S_P19,,,4,,,1900126,,T_ITEM_Info_1900114,,1,,,18,340-108-56
1900127,4,T_ITEM_NAME_1900127,Icon/Item/Skin/Icon_SkinIcon_09,Icon/Icon01_Head/Icon01_Head_S_P19,,,2,10,1000,1900127,19001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1900101,,1,,,1-2+201-3,362-56
1900128,4,T_ITEM_NAME_1900128,Icon/Item/Skin/Icon_SkinIcon_09_1,Icon/Icon01_Head/Icon01_Head_S_P19,,,2,10,1000,1900128,19001_Skin-Skin-S_CS-DS_LAG_CS,T_ITEM_Info_1900101,,1,,,1-2+201-3,362-56
2000101,4,T_ITEM_NAME_2000101,Icon/Item/Skin/Icon_SkinIcon_30,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000101,Shine_Skin,T_ITEM_Info_2000101,,1,,,16,363-56
2000102,4,T_ITEM_NAME_2000102,Icon/Item/Skin/Icon_SkinIcon_12_2,Icon/Icon01_Head/Icon01_Head_S_P20,,,2,10,1000,2000102,20001_Skin-Skin-S_CS,T_ITEM_Info_2000101,,1,,,1-2-3,363-56
2000103,4,T_ITEM_NAME_2000103,Icon/Item/Skin/Icon_SkinIcon_12,Icon/Icon01_Head/Icon01_Head_S_P20,,,2,10,1000,2000103,20001_Skin-Skin-S_CS,T_ITEM_Info_2000101,,1,,,1-2-3,363-56
2000104,4,T_ITEM_NAME_2000104,Icon/Item/Skin/Icon_SkinIcon_12_1,Icon/Icon01_Head/Icon01_Head_S_P20,,,2,10,1000,2000104,20001_Skin-Skin-S_CS,T_ITEM_Info_2000101,,1,,,1-2-3,363-56
2000105,4,T_ITEM_NAME_2000105,Icon/Item/Skin/Icon_SkinIcon_26,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000105,WDSkin-SS_6-20001_SS-SS-SS_S6,T_ITEM_Info_2000101,,1,,,1-3,363-425-56
2000106,4,T_ITEM_NAME_2000106,Icon/Item/Skin/Icon_SkinIcon_17,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000106,20001_Skin-SS_1-Skin-SS-SS_S1,T_ITEM_Info_2000101,,1,,,1-3,363-414-56
2000107,4,T_ITEM_NAME_2000107,Icon/Item/Skin/Icon_SkinIcon_25,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000107,SS_5-20001_SS-SS-SS_S5,T_ITEM_Info_2000101,,1,,,1-3,363-423-56
2000108,4,T_ITEM_NAME_2000108,Icon/Item/Skin/Icon_SkinIcon_34,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000108,WDSkin-SS_7-20001_SS-SS-SS_S7,T_ITEM_Info_2000101,,1,,,1-3,363-443-56
2000109,4,T_ITEM_NAME_2000109,Icon/Item/Skin/Icon_SkinIcon_20,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000109,SS_2-20001_SS-SS-SS_S2,T_ITEM_Info_2000101,,1,,,1-3,363-413-56
2000110,4,T_ITEM_NAME_2000110,Icon/Item/Skin/Icon_SkinIcon_15,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000110,SS_3-20001_SS-SS-SS_S3,T_ITEM_Info_2000101,,1,,,1-3,363-412-56
2000111,4,T_ITEM_NAME_2000111,Icon/Item/Skin/Icon_SkinIcon_24,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000111,SS_4-20001_SS-SS-SS_S4,T_ITEM_Info_2000101,,1,,,1-3,363-419-56
2000112,4,T_ITEM_NAME_2000112,Icon/Item/Skin/Icon_SkinIcon_33,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000112,SS_8-20001_SS-SS-SS_S8,T_ITEM_Info_2000101,,1,,,1-3,363-447-56
2000113,4,T_ITEM_NAME_2000113,Icon/Item/Skin/Icon_SkinIcon_37,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000113,SS_9-20001_SS-SS-SS_S9,T_ITEM_Info_2000101,,1,,,1-3,363-449-56
2000114,4,T_ITEM_NAME_2000114,Icon/Item/Skin/Icon_SkinIcon_40,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000114,SS_10-20001_SS-SS-SS_S10,T_ITEM_Info_2000101,,1,,,1-3,363-452-56
2000115,4,T_ITEM_NAME_2000115,Icon/Item/Skin/Icon_SkinIcon_00,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,,,2000115,,T_ITEM_Info_2000115,,1,,,15,363-56
2000116,4,T_ITEM_NAME_2000116,Icon/Item/Skin/Icon_SkinIcon_41,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000116,SS_11-20001_SS-SS-SS_S11,T_ITEM_Info_2000101,,1,,,1-3,363-454-56
2000117,4,T_ITEM_NAME_2000117,Icon/Item/Skin/Icon_SkinIcon_05_2,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000117,1st_Skin-2nd_Gift,T_ITEM_Info_2000115,,1,,,1-3,363-455-56
2000118,4,T_ITEM_NAME_2000118,Icon/Item/Skin/Icon_SkinIcon_45,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000118,SS_12-20001_SS-SS-SS_S12,T_ITEM_Info_2000101,,1,,,1-3,363-459-56
2000119,4,T_ITEM_NAME_2000119,Icon/Item/Skin/Icon_SkinIcon_24_X01,Icon/Icon01_Head/Icon01_Head_S_P20,,,4,10,3000,2000119,ChinaGold_Skin,T_ITEM_Info_2000115,,1,,,1-3,363-461-56
